site_id,timestamp,traffic_load,num_users,average_throughput,peak_throughput,signal_strength_dBm,interference_level_dBm,energy_consumption_kW,sleep_mode_enabled,handover_failures,latency_ms,optimization_action
S004,1/2/2025 15:00,48.80960815,73,7.613229914,15.03197343,-89.4625624,-94.12593181,1.761320037,FALSE,0,16.12513354,no_change
S010,1/2/2025 4:00,86.15905097,96,13.72746285,16.99826871,-84.83435351,-98.33590261,4.15712321,FALSE,0,19.20767099,increase_capacity
S010,1/2/2025 22:00,51.51031534,65,8.02569659,10.12209865,-86.48389074,-99.83182036,4.187827264,FALSE,1,13.90020938,no_change
S008,1/1/2025 23:00,13.8152068,13,1.078558587,1.664465738,-91.66435296,-100.1983231,1.310174611,TRUE,0,16.39506607,no_change
S001,1/2/2025 2:00,15.077754,22,2.044156362,2.832449854,-88.63765512,-115.4278173,0.718853816,TRUE,0,8.681048081,no_change
S008,1/1/2025 11:00,94.81729198,121,7.279960058,10.23294635,-92.52979036,-91.9257906,4.170117769,FALSE,0,12.60604495,increase_capacity
S006,1/2/2025 22:00,66.1857851,90,5.11003671,9.60638769,-93.68996181,-100.4719836,4.024916528,FALSE,0,17.36535756,no_change
S006,1/1/2025 17:00,30.31039009,35,3.3809633,5.860378423,-90.03882204,-101.5347853,1.333539575,FALSE,0,14.06938694,no_change
S005,1/1/2025 19:00,62.41015242,64,1.007160113,1.711413867,-98.03859898,-99.45769571,2.353297496,FALSE,0,18.7967558,no_change
S001,1/2/2025 17:00,62.22307919,73,8.642244682,16.08911379,-89.84044527,-101.2435252,1.909583409,FALSE,0,29.45498026,no_change
S006,1/2/2025 17:00,10.17543429,11,1.10447705,1.81255077,-88.30562697,-99.42520774,1.194869347,TRUE,0,15.72757484,no_change
S007,1/2/2025 3:00,30.29541041,35,3.556657432,6.362984575,-90.90660201,-106.8522364,1.913996709,FALSE,0,24.75210955,no_change
S001,1/1/2025 12:00,25.34851112,37,3.352901103,6.391941882,-89.09337487,-97.41407379,0.904108743,TRUE,0,27.56431171,no_change
S005,1/2/2025 22:00,44.31922278,59,1.000993513,1.576702916,-98.03260701,-108.6928959,1.585230302,FALSE,0,21.75679844,no_change
S008,1/1/2025 0:00,20.50425212,21,3.172422569,5.872802275,-86.75183694,-95.51618985,1.372796583,TRUE,0,26.23113331,no_change
S009,1/1/2025 10:00,78.07963256,79,3.70316335,6.711979998,-95.97033415,-100.8426129,2.811388332,FALSE,0,20.32067084,increase_capacity
S003,1/1/2025 6:00,66.89014261,79,9.531986014,11.55993306,-89.80925961,-104.9006705,2.225632573,FALSE,0,17.83836235,no_change
S006,1/1/2025 5:00,68.89952305,78,8.509218175,14.20594639,-86.8966676,-99.3919931,2.595015019,FALSE,0,11.49653122,no_change
S005,1/2/2025 17:00,39.21678049,57,3.968029142,7.41270662,-92.47624734,-85.4445523,3.293431097,FALSE,1,31.12867903,no_change
S006,1/2/2025 14:00,40.05898126,53,4.068199608,7.594403668,-91.82768069,-100.6973818,1.634349654,FALSE,0,21.51981508,no_change
S003,1/1/2025 20:00,16.14910668,23,2.29277826,4.250335585,-89.92648733,-104.5908671,0.815895075,TRUE,1,27.55737752,no_change
S003,1/3/2025 1:00,82.10714221,89,9.503115942,11.73322608,-90.19808275,-98.73792045,4.536398769,FALSE,0,16.25519797,increase_capacity
S009,1/2/2025 21:00,46.71081903,59,5.54206684,8.586772694,-90.28559202,-90.56935054,2.208505457,FALSE,3,30.6930644,no_change
S004,1/2/2025 2:00,40.01692028,55,5.294219199,9.631348657,-89.56737056,-93.24921005,3.084723887,FALSE,1,16.67170983,no_change
S004,1/2/2025 6:00,41.27318574,47,7.725460981,9.277360749,-86.14447062,-105.7024948,1.672874557,FALSE,0,16.99783812,no_change
S003,1/2/2025 7:00,52.61636331,61,10.89438521,13.63389469,-84.42889246,-103.5413709,4.435802939,FALSE,0,15.06656096,no_change
S002,1/2/2025 5:00,57.92795901,77,0.5,0.668007621,-99.68157302,-91.52576094,2.901878162,FALSE,1,31.67852465,no_change
S010,1/2/2025 2:00,87.40097747,121,6.042938565,10.7601163,-95.2285621,-96.45247561,5.284334616,FALSE,1,13.12204137,increase_capacity
S008,1/1/2025 15:00,30.84748014,33,5.486741267,8.768346311,-80.69834174,-100.0503308,3.036686838,FALSE,0,29.43984401,no_change
S010,1/2/2025 12:00,9.715738554,12,0.5,0.959839776,-97.22170924,-97.09927691,1.031765773,TRUE,0,11.75781491,no_change
S010,1/2/2025 17:00,28.86878686,28,1.093905609,1.572855863,-96.15809332,-98.05176128,1.952521635,TRUE,0,17.86077347,no_change
S003,1/1/2025 14:00,68.12866451,94,2.83725512,5.654450692,-96.28289391,-97.05527304,3.142751468,FALSE,0,19.24435272,no_change
